PED_NUMERO_PEDIDO;PED_FECHA;MES_CREACION;PED_CODIGO_CLIENTE;CLIENTE;PED_RESPONSABLE;VENDEDOR;PED_CANAL_CODIGO;PED_CANAL;PED_REGION;ZONA;PED_CONDICION_EXPEDICION_CODIGO;PED_CONDICION_EXPEDICION;PED_ESTADO_CREDITO;SERV_TIPO_SERVICIO;VALOR_NETO;VALOR_MM;DIA_MES;SEMANA_MES;ES_FIN_MES;CLASIFICACION;ES_FES;ES_SALDO;ES_PENDIENTE;ES_CERRADO_TRACKING;ESTADO_ACTUAL;HITO_ACTUAL;FECHA_ACTUALIZACION;DIAS_ACTUALES_DH;DIAS_EN_ESTADO_DH;DH_TOTAL;ESTADO_SLA;PROB_ML_ATRASO;RIESGO_ATRASO;PREDICCION_SLA;DH_PREDICHO_ML;DH_PREDICHO_BASE_ML;DIAS_RESTANTES_PREDICHOS;BANDA_DIAS_PREDICHOS;SLA_CONSUMIDO_PCT;PRIORIDAD_SCORE;FACTOR_PRINCIPAL;FACTOR_HISTORICO;FEATURE_TOP1;FEATURE_TOP2;FEATURE_TOP3;FACTOR_DIAS_PRINCIPAL;RESPONSABLE_AREA;ACCION_RECOMENDADA;DH_CREDITO;DH_OPERACIONES;DH_PICKING;DH_FACTURACION;DH_DESPACHO;FASE_MAS_LENTA;DH_FASE_LENTA;ES_FLUJO_COMPLETO_ML;ES_CALIDAD_VALIDA_ML;ES_ENTRENAMIENTO_FINAL;ES_VALIDACION_TEST;MOTIVO_EXCLUSION_ML;AUD_ESTADO_GENERAL;AUD_TOTAL_CRITICAS;AUD_PRINCIPAL_INCONGRUENCIA;AUD_DUPLICADOS_ENTRADA;MODELO_ML;MODELO_VERSION;MODELO_FECHA;MODELO_VALIDADO;MODELO_DEPENDENCIA;MODELO_FUENTE_SCORE;N_ENTRENAMIENTO_FINAL;N_TRAIN_VALIDACION;N_TEST_VALIDACION;MESES_TRAIN_VALIDACION;MES_TEST_VALIDACION;AUC_TEST;AP_TEST;BRIER_TEST;MAE_DIAS_TEST;RMSE_DIAS_TEST;R2_DIAS_TEST;TASA_ATRASO_ENTRENAMIENTO;PEDIDOS_PENDIENTES_MODELO;PEDIDOS_PENDIENTES_ALTO;ATRASOS_ESPERADOS_PENDIENTES
1167237;2026-06-17;2026-06;420263;420263;V615;V615;43;Tradicional Detalle;13;Santiago;1;Estándar;A;38;160369;0.160369;17;15-21;No;NORMAL;False;False;False;True;SIN ESTADO;SIN HITO;;0.0;;2.0;CUMPLE;0.03226199878746966;BAJO;PROBABLE CUMPLIMIENTO;2.1;2.1;2.1;0-5 DH;0.0;2.4;DESPACHO;DESPACHO;Semana del mes: 15-21;Soporte histórico del canal;Hora de creación;Canal: 43;Operaciones;Revisar hito actual y remover restricción principal;0.0;0.0;0.0;0.0;1.0;DESPACHO;1.0;True;True;True;True;INCLUIDO EN ENTRENAMIENTO;REVISAR;0;ADVERTENCIA: FACTURA ANTES DE PICKING EN EL MISMO DIA;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
1167268;2026-06-22;2026-06;400572;400572;V615;V615;43;Tradicional Detalle;13;Santiago;1;Estándar;A;51;424973;0.424973;22;22-FIN;Si;NORMAL;False;False;False;True;SIN ESTADO;SIN HITO;;0.0;;2.0;CUMPLE;0.024395603689563845;BAJO;PROBABLE CUMPLIMIENTO;2.3;2.3;2.3;0-5 DH;0.0;2.4;PICKING;PICKING;Fin de mes;Soporte histórico del canal;Monto del pedido;Canal: 43;Operaciones;Revisar hito actual y remover restricción principal;0.0;0.0;2.0;0.0;0.0;PICKING;2.0;True;True;True;True;INCLUIDO EN ENTRENAMIENTO;OK;0;SIN INCONGRUENCIA;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
1167279;2026-06-22;2026-06;440172;440172;V615;V615;43;Tradicional Detalle;13;Santiago;1;Estándar;A;22;192063;0.192063;22;22-FIN;Si;NORMAL;False;False;False;True;SIN ESTADO;SIN HITO;;0.0;;1.0;CUMPLE;0.030419866270963675;BAJO;PROBABLE CUMPLIMIENTO;1.2;1.2;1.2;0-5 DH;0.0;2.4;PICKING;PICKING;Historial previo del cliente;Fin de mes;Soporte histórico del canal;Canal: 43;Operaciones;Revisar hito actual y remover restricción principal;0.0;0.0;1.0;0.0;0.0;PICKING;1.0;True;True;True;True;INCLUIDO EN ENTRENAMIENTO;REVISAR;0;ADVERTENCIA: HORA 00:00:00 EN UNO O MAS HITOS;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
1167351;2026-06-25;2026-06;440181;440181;V615;V615;43;Tradicional Detalle;13;Santiago;1;Estándar;A;28;17735;0.017735;25;22-FIN;Si;FES;True;False;False;True;SIN ESTADO;SIN HITO;;0.0;;1.0;CUMPLE;0.03679878180414464;BAJO;PROBABLE CUMPLIMIENTO;1.2;1.2;1.2;0-5 DH;0.0;2.4;FES;FES;Fin de mes;Soporte histórico del cliente;Monto del pedido;Canal: 43;Operaciones;Revisar hito actual y remover restricción principal;0.0;0.0;0.0;0.0;0.0;CREDITO;0.0;True;True;True;True;INCLUIDO EN ENTRENAMIENTO;OK;0;SIN INCONGRUENCIA;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
1167571;2026-06-30;2026-06;410850;410850;V102;V102;43;Tradicional Detalle;13;Santiago;1;Estándar;A;3;333991;0.333991;30;22-FIN;Si;FES;True;False;False;True;SIN ESTADO;SIN HITO;;0.0;;0.0;CUMPLE;0.02618110602946893;BAJO;PROBABLE CUMPLIMIENTO;0.4;0.4;0.4;0-5 DH;0.0;2.4;FES;FES;Fin de mes;Vendedor: V102;Soporte histórico del cliente;Canal: 43;Operaciones;Revisar hito actual y remover restricción principal;0.0;0.0;0.0;0.0;0.0;CREDITO;0.0;True;True;True;True;INCLUIDO EN ENTRENAMIENTO;REVISAR;0;ADVERTENCIA: HORA 00:00:00 EN UNO O MAS HITOS;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
1168040;2026-07-06;2026-07;440172;440172;V615;V615;43;Tradicional Detalle;13;Santiago;1;Estándar;A;20;204702;0.204702;6;1-7;No;NORMAL;False;False;False;True;SIN ESTADO;SIN HITO;;0.0;;1.0;CUMPLE;0.030886352405535358;BAJO;PROBABLE CUMPLIMIENTO;1.3;1.3;1.3;0-5 DH;0.0;2.4;PICKING;PICKING;Día del mes;Historial previo del cliente;Soporte histórico del canal;Canal: 43;Operaciones;Revisar hito actual y remover restricción principal;0.0;0.0;1.0;0.0;0.0;PICKING;1.0;True;True;True;False;INCLUIDO EN ENTRENAMIENTO;REVISAR;0;ADVERTENCIA: ULTIMO TRANSPORTE ANTES DEL PRIMERO EN EL MISMO DIA;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
1168083;2026-07-09;2026-07;400479;400479;V615;V615;43;Tradicional Detalle;13;Santiago;1;Estándar;A;48;332535;0.332535;9;8-14;No;NORMAL;False;False;False;True;SIN ESTADO;SIN HITO;;0.0;;2.0;CUMPLE;0.02647607157522021;BAJO;PROBABLE CUMPLIMIENTO;2.1;2.1;2.1;0-5 DH;0.0;2.4;DESPACHO;DESPACHO;Día del mes;Soporte histórico del canal;Historial previo del vendedor;Canal: 43;Operaciones;Revisar hito actual y remover restricción principal;0.0;0.0;1.0;0.0;1.0;DESPACHO;1.0;True;True;True;False;INCLUIDO EN ENTRENAMIENTO;OK;0;SIN INCONGRUENCIA;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
1168110;2026-07-13;2026-07;769000;769000;V750;V750;43;Tradicional Detalle;9;Regiones;4;Urgente;A;3;30117;0.030117;13;8-14;No;NORMAL;False;False;False;True;SIN ESTADO;SIN HITO;;0.0;;0.0;CUMPLE;0.036193310030556564;BAJO;PROBABLE CUMPLIMIENTO;0.4;0.4;0.4;0-5 DH;0.0;2.4;CREDITO;CREDITO;Condición de expedición: 4;Historial previo del vendedor;Día del mes;Canal: 43;Operaciones;Revisar hito actual y remover restricción principal;0.0;0.0;0.0;0.0;0.0;CREDITO;0.0;True;True;True;False;INCLUIDO EN ENTRENAMIENTO;OK;0;SIN INCONGRUENCIA;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
4190139474;2026-05-27;2026-05;655013;655013;V580;V580;43;Tradicional Detalle;8;Regiones;1;Estándar;A;41;306869;0.306869;27;22-FIN;Si;NORMAL;False;False;False;True;SIN ESTADO;SIN HITO;;0.0;;2.0;CUMPLE;0.027316961010511977;BAJO;PROBABLE CUMPLIMIENTO;2.2;2.2;2.2;0-5 DH;0.0;2.4;DESPACHO;DESPACHO;Fin de mes;Vendedor: V580;Soporte histórico del cliente;Canal: 43;Operaciones;Revisar hito actual y remover restricción principal;0.0;0.0;1.0;0.0;1.0;DESPACHO;1.0;True;True;True;False;INCLUIDO EN ENTRENAMIENTO;OK;0;SIN INCONGRUENCIA;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
4190139842;2026-06-23;2026-06;950050;950050;V800;V800;43;Tradicional Detalle;12;Regiones;2;Retira Cliente;D;16;364679;0.364679;23;22-FIN;Si;NORMAL;False;False;False;True;SIN ESTADO;SIN HITO;;0.0;;1.0;CUMPLE;0.02574592279244624;BAJO;PROBABLE CUMPLIMIENTO;1.1;1.1;1.1;0-5 DH;0.0;2.4;CREDITO;CREDITO;Fin de mes;Estado de crédito: D;Soporte histórico del canal;Región: 12;Crédito y Cobranzas;Escalar liberación y bloqueo de crédito;1.0;0.0;0.0;0.0;0.0;CREDITO;1.0;True;True;True;True;INCLUIDO EN ENTRENAMIENTO;REVISAR;0;ADVERTENCIA: PICKING ANTES DE ENTREGA EN EL MISMO DIA;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
4190139890;2026-06-29;2026-06;455018;455018;V610;V610;43;Tradicional Detalle;13;Santiago;1;Estándar;D;16;683969;0.683969;29;22-FIN;Si;FES;True;False;False;True;SIN ESTADO;SIN HITO;;0.0;;1.0;CUMPLE;0.016221559374842414;BAJO;PROBABLE CUMPLIMIENTO;0.8;0.8;0.8;0-5 DH;0.0;2.4;FES;FES;Fin de mes;Estado de crédito: D;Historial previo del vendedor;Canal: 43;Crédito y Cobranzas;Escalar liberación y bloqueo de crédito;1.0;0.0;0.0;0.0;0.0;CREDITO;1.0;True;True;True;True;INCLUIDO EN ENTRENAMIENTO;OK;0;SIN INCONGRUENCIA;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
4190139923;2026-06-30;2026-06;335023;335023;V400;V400;43;Tradicional Detalle;5;Regiones;1;Estándar;A;0;780370;0.78037;30;22-FIN;Si;FES;True;False;False;True;SIN ESTADO;SIN HITO;;0.0;;0.0;CUMPLE;0.013287262281650636;BAJO;PROBABLE CUMPLIMIENTO;0.0;0.0;0.0;0-5 DH;0.0;2.4;FES;FES;Fin de mes;Historial previo del vendedor;Soporte histórico del cliente;Canal: 43;Operaciones;Revisar hito actual y remover restricción principal;0.0;0.0;0.0;0.0;0.0;CREDITO;0.0;True;True;True;True;INCLUIDO EN ENTRENAMIENTO;OK;0;SIN INCONGRUENCIA;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
1166295;2026-05-04;2026-05;410586;410586;V612;V612;46;Org. Gubernamentales;13;Santiago;1;Estándar;A;2;171820;0.17182;4;1-7;No;FES;True;False;False;True;SIN ESTADO;SIN HITO;;0.0;;0.0;CUMPLE;0.030249666650966903;BAJO;PROBABLE CUMPLIMIENTO;0.3;0.3;0.3;0-5 DH;0.0;2.3;FES;FES;Día del mes;Soporte histórico del cliente;Vendedor: V612;Vendedor: V612;Operaciones;Revisar hito actual y remover restricción principal;0.0;0.0;0.0;0.0;0.0;CREDITO;0.0;True;True;True;False;INCLUIDO EN ENTRENAMIENTO;OK;0;SIN INCONGRUENCIA;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
1166424;2026-05-06;2026-05;400457;400457;V614;V614;43;Tradicional Detalle;13;Santiago;2;Retira Cliente;A;62;403732;0.403732;6;1-7;No;NORMAL;False;False;False;True;SIN ESTADO;SIN HITO;;0.0;;3.0;CUMPLE;0.023041557496791584;BAJO;PROBABLE CUMPLIMIENTO;2.7;2.7;2.7;0-5 DH;0.0;2.3;DESPACHO;DESPACHO;Día del mes;Soporte histórico del cliente;Hora de creación;Canal: 43;Operaciones;Revisar hito actual y remover restricción principal;0.0;0.0;0.0;0.0;2.0;DESPACHO;2.0;True;True;True;False;INCLUIDO EN ENTRENAMIENTO;OK;0;SIN INCONGRUENCIA;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
1166605;2026-05-20;2026-05;371038;371038;V612;V612;46;Org. Gubernamentales;13;Santiago;1;Estándar;A;51;10206;0.010206;20;15-21;No;NORMAL;False;False;False;True;SIN ESTADO;SIN HITO;;0.0;;3.0;CUMPLE;0.03551811784492575;BAJO;PROBABLE CUMPLIMIENTO;2.5;2.5;2.5;0-5 DH;0.0;2.3;DESPACHO;DESPACHO;Semana del mes: 15-21;Soporte histórico del cliente;Monto del pedido;Vendedor: V612;Operaciones;Revisar hito actual y remover restricción principal;0.0;0.0;0.0;0.0;3.0;DESPACHO;3.0;True;True;True;False;INCLUIDO EN ENTRENAMIENTO;OK;0;SIN INCONGRUENCIA;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
1166648;2026-05-26;2026-05;420234;420234;V612;V612;46;Org. Gubernamentales;13;Santiago;1;Estándar;A;51;544840;0.54484;26;22-FIN;Si;NORMAL;False;False;False;True;SIN ESTADO;SIN HITO;;0.0;;2.0;CUMPLE;0.018275774028613686;BAJO;PROBABLE CUMPLIMIENTO;2.3;2.3;2.3;0-5 DH;0.0;2.3;PICKING;PICKING;Fin de mes;Soporte histórico del cliente;Vendedor: V612;Vendedor: V612;Operaciones;Revisar hito actual y remover restricción principal;0.0;0.0;1.0;0.0;0.0;PICKING;1.0;True;True;True;False;INCLUIDO EN ENTRENAMIENTO;OK;0;SIN INCONGRUENCIA;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
1166652;2026-05-26;2026-05;460257;460257;V612;V612;46;Org. Gubernamentales;13;Santiago;1;Estándar;D;23;118744;0.118744;26;22-FIN;Si;NORMAL;False;False;False;True;SIN ESTADO;SIN HITO;;0.0;;1.0;CUMPLE;0.032452058221027945;BAJO;PROBABLE CUMPLIMIENTO;1.4;1.4;1.4;0-5 DH;0.0;2.3;DESPACHO;DESPACHO;Fin de mes;Estado de crédito: D;Soporte histórico del cliente;Vendedor: V612;Crédito y Cobranzas;Escalar liberación y bloqueo de crédito;0.0;0.0;0.0;0.0;1.0;DESPACHO;1.0;True;True;True;False;INCLUIDO EN ENTRENAMIENTO;OK;0;SIN INCONGRUENCIA;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
1167031;2026-06-02;2026-06;411402;411402;V612;V612;46;Org. Gubernamentales;13;Santiago;1;Estándar;A;48;415231;0.415231;2;1-7;No;NORMAL;False;False;False;True;SIN ESTADO;SIN HITO;;0.0;;2.0;CUMPLE;0.022445422037329753;BAJO;PROBABLE CUMPLIMIENTO;2.1;2.1;2.1;0-5 DH;0.0;2.3;DESPACHO;DESPACHO;Día del mes;Historial previo del canal;Historial previo del vendedor;Vendedor: V612;Operaciones;Revisar hito actual y remover restricción principal;0.0;0.0;1.0;0.0;1.0;DESPACHO;1.0;True;True;True;True;INCLUIDO EN ENTRENAMIENTO;OK;0;SIN INCONGRUENCIA;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
1167137;2026-06-11;2026-06;400560;400560;V612;V612;46;Org. Gubernamentales;13;Santiago;1;Estándar;A;44;108987;0.108987;11;8-14;No;NORMAL;False;False;False;True;SIN ESTADO;SIN HITO;;0.0;;2.0;CUMPLE;0.03171719538800683;BAJO;PROBABLE CUMPLIMIENTO;1.9;1.9;1.9;0-5 DH;0.0;2.3;DESPACHO;DESPACHO;Historial previo del canal;Día del mes;Historial previo del vendedor;Vendedor: V612;Operaciones;Revisar hito actual y remover restricción principal;0.0;0.0;1.0;0.0;1.0;DESPACHO;1.0;True;True;True;True;INCLUIDO EN ENTRENAMIENTO;OK;0;SIN INCONGRUENCIA;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
1167154;2026-06-12;2026-06;400560;400560;V612;V612;46;Org. Gubernamentales;13;Santiago;1;Estándar;A;22;499349;0.499349;12;8-14;No;NORMAL;False;False;False;True;SIN ESTADO;SIN HITO;;0.0;;1.0;CUMPLE;0.01950234718901307;BAJO;PROBABLE CUMPLIMIENTO;0.9;0.9;0.9;0-5 DH;0.0;2.3;DESPACHO;DESPACHO;Historial previo del canal;Día del mes;Historial previo del vendedor;Vendedor: V612;Operaciones;Revisar hito actual y remover restricción principal;0.0;0.0;0.0;0.0;1.0;DESPACHO;1.0;True;True;True;True;INCLUIDO EN ENTRENAMIENTO;OK;0;SIN INCONGRUENCIA;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
1167190;2026-06-15;2026-06;460257;460257;V612;V612;46;Org. Gubernamentales;13;Santiago;2;Retira Cliente;D;43;218027;0.218027;15;15-21;No;NORMAL;False;False;False;True;SIN ESTADO;SIN HITO;;0.0;;2.0;CUMPLE;0.028118292269984635;BAJO;PROBABLE CUMPLIMIENTO;2.1;2.1;2.1;0-5 DH;0.0;2.3;CREDITO;CREDITO;Historial previo del canal;Semana del mes: 15-21;Historial previo del vendedor;Vendedor: V612;Crédito y Cobranzas;Escalar liberación y bloqueo de crédito;1.0;1.0;1.0;0.0;0.0;CREDITO;1.0;True;True;True;True;INCLUIDO EN ENTRENAMIENTO;OK;0;SIN INCONGRUENCIA;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
1167278;2026-06-22;2026-06;400544;400544;V615;V615;43;Tradicional Detalle;13;Santiago;1;Estándar;A;48;231511;0.231511;22;22-FIN;Si;NORMAL;False;False;False;True;SIN ESTADO;SIN HITO;;0.0;;2.0;CUMPLE;0.028436158648015197;BAJO;PROBABLE CUMPLIMIENTO;2.1;2.1;2.1;0-5 DH;0.0;2.3;PICKING;PICKING;Fin de mes;Soporte histórico del cliente;Soporte histórico del canal;Canal: 43;Operaciones;Revisar hito actual y remover restricción principal;0.0;0.0;2.0;0.0;0.0;PICKING;2.0;True;True;True;True;INCLUIDO EN ENTRENAMIENTO;OK;0;SIN INCONGRUENCIA;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
1167317;2026-06-23;2026-06;430676;430676;V615;V615;45;Dist Mayoristas;13;Santiago;1;Estándar;A;90;477204;0.477204;23;22-FIN;Si;FES;True;False;False;True;SIN ESTADO;SIN HITO;;0.0;;5.0;CUMPLE;0.020485082257599416;BAJO;PROBABLE CUMPLIMIENTO;4.1;4.1;4.1;0-5 DH;0.0;2.3;FES;FES;Fin de mes;Canal: 45;Hora de creación;Canal: 45;Operaciones;Revisar hito actual y remover restricción principal;0.0;0.0;2.0;0.0;2.0;DESPACHO;2.0;True;True;True;True;INCLUIDO EN ENTRENAMIENTO;REVISAR;0;ADVERTENCIA: HORA 00:00:00 EN UNO O MAS HITOS;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
1168081;2026-07-09;2026-07;650464;650464;V612;V612;46;Org. Gubernamentales;8;Regiones;2;Retira Cliente;A;20;119363;0.119363;9;8-14;No;NORMAL;False;False;False;True;SIN ESTADO;SIN HITO;;0.0;;1.0;CUMPLE;0.03109794279996956;BAJO;PROBABLE CUMPLIMIENTO;1.1;1.1;1.1;0-5 DH;0.0;2.3;DESPACHO;DESPACHO;Historial previo del canal;Día del mes;Historial previo del vendedor;Vendedor: V612;Operaciones;Revisar hito actual y remover restricción principal;0.0;0.0;0.0;0.0;1.0;DESPACHO;1.0;True;True;True;False;INCLUIDO EN ENTRENAMIENTO;OK;0;SIN INCONGRUENCIA;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
