source_type,source_object,target_type,target_object,dependency_kind,file,evidence
COLUMN,Fact_Pedidos_Auditoria[PRIMERA_FECHA_MANIFIESTO],TABLE,Fact_Hitos_Operacionales,M_BRACKET+M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Fact_Hitos_Operacionales.tmdl,PRIMERA_FECHA_MANIFIESTO
COLUMN,Fact_Pedidos_Auditoria[PRIMERA_FECHA_MANIFIESTO],TABLE,Fact_Tracking,M_BRACKET+M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Fact_Tracking.tmdl,PRIMERA_FECHA_MANIFIESTO
COLUMN,Fact_Pedidos_Auditoria[PRIMERA_FECHA_MANIFIESTO],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,PRIMERA_FECHA_MANIFIESTO
COLUMN,Fact_Pedidos_Auditoria[PRIMERA_FECHA_PEDIDO_POSTERIOR],TABLE,Fact_Hitos_Operacionales,M_BRACKET+M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Fact_Hitos_Operacionales.tmdl,PRIMERA_FECHA_PEDIDO_POSTERIOR
COLUMN,Fact_Pedidos_Auditoria[PRIMERA_FECHA_PEDIDO_POSTERIOR],TABLE,Fact_Tracking,M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Fact_Tracking.tmdl,PRIMERA_FECHA_PEDIDO_POSTERIOR
COLUMN,Fact_Pedidos_Auditoria[PRIMERA_FECHA_PEDIDO_POSTERIOR],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,PRIMERA_FECHA_PEDIDO_POSTERIOR
COLUMN,Fact_Pedidos_Auditoria[PROCESO_DOMINANTE_NORMAL],TABLE,Fact_Pedidos,M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Fact_Pedidos.tmdl,PROCESO_DOMINANTE_NORMAL
COLUMN,Fact_Pedidos_Auditoria[PROCESO_DOMINANTE_NORMAL],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,PROCESO_DOMINANTE_NORMAL
COLUMN,Fact_Pedidos_Auditoria[REGLA_CLASIFICACION_FES],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,REGLA_CLASIFICACION_FES
COLUMN,Fact_Pedidos_Auditoria[REGLA_CLASIFICACION_SALDO],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,REGLA_CLASIFICACION_SALDO
COLUMN,Fact_Pedidos_Auditoria[SEGMENTO_ANALISIS],TABLE,Fact_Pedidos,M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Fact_Pedidos.tmdl,SEGMENTO_ANALISIS
COLUMN,Fact_Pedidos_Auditoria[SEGMENTO_ANALISIS],TABLE,Fact_Tiempos_Hitos,M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Fact_Tiempos_Hitos.tmdl,SEGMENTO_ANALISIS
COLUMN,Fact_Pedidos_Auditoria[SEGMENTO_ANALISIS],TABLE,Resultado,M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Resultado.tmdl,SEGMENTO_ANALISIS
COLUMN,Fact_Pedidos_Auditoria[SEGMENTO_ANALISIS],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,SEGMENTO_ANALISIS
COLUMN,Fact_Pedidos_Auditoria[SERV_TIPO_SERVICIO],TABLE,Fact_Pedidos,M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Fact_Pedidos.tmdl,SERV_TIPO_SERVICIO
COLUMN,Fact_Pedidos_Auditoria[SERV_TIPO_SERVICIO],TABLE,Resultado,M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Resultado.tmdl,SERV_TIPO_SERVICIO
COLUMN,Fact_Pedidos_Auditoria[SERV_TIPO_SERVICIO],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,SERV_TIPO_SERVICIO
COLUMN,Fact_Pedidos_Auditoria[SERV_TIPO_SERVICIO_PLANIFICADO],TABLE,Fact_Pedidos,M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Fact_Pedidos.tmdl,SERV_TIPO_SERVICIO_PLANIFICADO
COLUMN,Fact_Pedidos_Auditoria[SERV_TIPO_SERVICIO_PLANIFICADO],TABLE,Resultado,M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Resultado.tmdl,SERV_TIPO_SERVICIO_PLANIFICADO
COLUMN,Fact_Pedidos_Auditoria[SERV_TIPO_SERVICIO_PLANIFICADO],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,SERV_TIPO_SERVICIO_PLANIFICADO
COLUMN,Fact_Pedidos_Auditoria[TRAMO_MES_CALENDARIO],TABLE,Fact_Pedidos,M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Fact_Pedidos.tmdl,TRAMO_MES_CALENDARIO
COLUMN,Fact_Pedidos_Auditoria[TRAMO_MES_CALENDARIO],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,TRAMO_MES_CALENDARIO
COLUMN,Fact_Pedidos_Auditoria[TRP_P_FECHA_HORA],TABLE,Fact_Hitos_Operacionales,M_BRACKET+M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Fact_Hitos_Operacionales.tmdl,TRP_P_FECHA_HORA
COLUMN,Fact_Pedidos_Auditoria[TRP_P_FECHA_HORA],TABLE,Fact_Pedidos,M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Fact_Pedidos.tmdl,TRP_P_FECHA_HORA
COLUMN,Fact_Pedidos_Auditoria[TRP_P_FECHA_HORA],TABLE,Fact_Tracking,M_BRACKET+M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Fact_Tracking.tmdl,TRP_P_FECHA_HORA
COLUMN,Fact_Pedidos_Auditoria[TRP_P_FECHA_HORA],TABLE_OR_MEASURE_FILE,Medidas,DAX_OR_M_EXPLICIT,NS.SemanticModel\definition\tables\Medidas.tmdl,Fact_Pedidos_Auditoria[TRP_P_FECHA_HORA]
COLUMN,Fact_Pedidos_Auditoria[TRP_P_FECHA_HORA],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,TRP_P_FECHA_HORA
COLUMN,Fact_Pedidos_Auditoria[TRP_U_FECHA_HORA],TABLE,Fact_Hitos_Operacionales,M_BRACKET+M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Fact_Hitos_Operacionales.tmdl,TRP_U_FECHA_HORA
COLUMN,Fact_Pedidos_Auditoria[TRP_U_FECHA_HORA],TABLE,Fact_Pedidos,M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Fact_Pedidos.tmdl,TRP_U_FECHA_HORA
COLUMN,Fact_Pedidos_Auditoria[TRP_U_FECHA_HORA],TABLE,Fact_Tracking,M_BRACKET+M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Fact_Tracking.tmdl,TRP_U_FECHA_HORA
COLUMN,Fact_Pedidos_Auditoria[TRP_U_FECHA_HORA],TABLE_OR_MEASURE_FILE,Medidas,DAX_OR_M_EXPLICIT,NS.SemanticModel\definition\tables\Medidas.tmdl,Fact_Pedidos_Auditoria[TRP_U_FECHA_HORA]
COLUMN,Fact_Pedidos_Auditoria[TRP_U_FECHA_HORA],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,TRP_U_FECHA_HORA
COLUMN,Fact_Pedidos_Auditoria[TSTTO_P_FECHA_HORA],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,TSTTO_P_FECHA_HORA
COLUMN,Fact_Pedidos_Auditoria[TSTTO_U_FECHA_HORA],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,TSTTO_U_FECHA_HORA
COLUMN,Fact_Pedidos_Auditoria[ULTIMA_FECHA_ENTREGA_POSTERIOR],TABLE,Fact_Hitos_Operacionales,M_BRACKET+M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Fact_Hitos_Operacionales.tmdl,ULTIMA_FECHA_ENTREGA_POSTERIOR
COLUMN,Fact_Pedidos_Auditoria[ULTIMA_FECHA_ENTREGA_POSTERIOR],TABLE,Fact_Tracking,M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Fact_Tracking.tmdl,ULTIMA_FECHA_ENTREGA_POSTERIOR
COLUMN,Fact_Pedidos_Auditoria[ULTIMA_FECHA_ENTREGA_POSTERIOR],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,ULTIMA_FECHA_ENTREGA_POSTERIOR
COLUMN,Fact_Pedidos_Auditoria[ULTIMA_FECHA_MANIFIESTO],TABLE,Fact_Hitos_Operacionales,M_BRACKET+M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Fact_Hitos_Operacionales.tmdl,ULTIMA_FECHA_MANIFIESTO
COLUMN,Fact_Pedidos_Auditoria[ULTIMA_FECHA_MANIFIESTO],TABLE,Fact_Tracking,M_BRACKET+M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Fact_Tracking.tmdl,ULTIMA_FECHA_MANIFIESTO
COLUMN,Fact_Pedidos_Auditoria[ULTIMA_FECHA_MANIFIESTO],TABLE_OR_MEASURE_FILE,Medidas,DAX_OR_M_EXPLICIT,NS.SemanticModel\definition\tables\Medidas.tmdl,Fact_Pedidos_Auditoria[ULTIMA_FECHA_MANIFIESTO]
COLUMN,Fact_Pedidos_Auditoria[ULTIMA_FECHA_MANIFIESTO],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,ULTIMA_FECHA_MANIFIESTO
COLUMN,Fact_Pedidos_Auditoria[ULTIMA_FECHA_PEDIDO_POSTERIOR],TABLE,Fact_Hitos_Operacionales,M_BRACKET+M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Fact_Hitos_Operacionales.tmdl,ULTIMA_FECHA_PEDIDO_POSTERIOR
COLUMN,Fact_Pedidos_Auditoria[ULTIMA_FECHA_PEDIDO_POSTERIOR],TABLE,Fact_Tracking,M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Fact_Tracking.tmdl,ULTIMA_FECHA_PEDIDO_POSTERIOR
COLUMN,Fact_Pedidos_Auditoria[ULTIMA_FECHA_PEDIDO_POSTERIOR],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,ULTIMA_FECHA_PEDIDO_POSTERIOR
COLUMN,Fact_Tiempos_Hitos[AUD_ESTADO_GENERAL],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,AUD_ESTADO_GENERAL
COLUMN,Fact_Tiempos_Hitos[DIAS_HABILES],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,DIAS_HABILES
COLUMN,Fact_Tiempos_Hitos[METRICA_CODIGO],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,METRICA_CODIGO
COLUMN,Fact_Tiempos_Hitos[ORDEN_RANGO],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,ORDEN_RANGO
COLUMN,Fact_Tiempos_Hitos[PED_CANAL_CODIGO],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,PED_CANAL_CODIGO
COLUMN,Fact_Tiempos_Hitos[PED_CODIGO_CLIENTE],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,PED_CODIGO_CLIENTE
COLUMN,Fact_Tiempos_Hitos[PED_CONDICION_EXPEDICION_CODIGO],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,PED_CONDICION_EXPEDICION_CODIGO
COLUMN,Fact_Tiempos_Hitos[PED_FECHA],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,PED_FECHA
COLUMN,Fact_Tiempos_Hitos[PED_NUMERO_PEDIDO],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,PED_NUMERO_PEDIDO
COLUMN,Fact_Tiempos_Hitos[PED_RESPONSABLE],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,PED_RESPONSABLE
COLUMN,Fact_Tiempos_Hitos[PED_VALOR_NETO],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,PED_VALOR_NETO
COLUMN,Fact_Tiempos_Hitos[RANGO_DIAS],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,RANGO_DIAS
COLUMN,Fact_Tiempos_Hitos[SEGMENTO_ANALISIS],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,SEGMENTO_ANALISIS
COLUMN,Fact_Tiempos_Hitos[TIENE_DATO],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,TIENE_DATO
TABLE,Fact_Tracking,TABLE,Dim_Pedido,TABLE_REFERENCE,NS.SemanticModel\definition\tables\Dim_Pedido.tmdl,Fact_Tracking mencionado en definición de Dim_Pedido
TABLE,Fact_Tracking,TABLE,Fact_Hitos_Operacionales,TABLE_REFERENCE,NS.SemanticModel\definition\tables\Fact_Hitos_Operacionales.tmdl,Fact_Tracking mencionado en definición de Fact_Hitos_Operacionales
TABLE,Fact_Tracking,TABLE,Medidas,TABLE_REFERENCE,NS.SemanticModel\definition\tables\Medidas.tmdl,Fact_Tracking mencionado en definición de Medidas
TABLE,Fact_Tracking,DYNAMIC_CONSUMER,Python.Execute en Resultado,FULL_TABLE_OR_DYNAMIC_SCHEMA,NS.SemanticModel\definition\tables\Resultado.tmdl,Python.Execute detectado; requiere prueba de contrato de columnas
TABLE,Fact_Tracking,TABLE,Resultado,TABLE_REFERENCE,NS.SemanticModel\definition\tables\Resultado.tmdl,Fact_Tracking mencionado en definición de Resultado
COLUMN,Fact_Tracking[CLASIFICACION],TABLE,Dim_Pedido,M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Dim_Pedido.tmdl,CLASIFICACION
COLUMN,Fact_Tracking[CLASIFICACION],TABLE_OR_MEASURE_FILE,Medidas,DAX_OR_M_EXPLICIT,NS.SemanticModel\definition\tables\Medidas.tmdl,Fact_Tracking[CLASIFICACION]
COLUMN,Fact_Tracking[CLASIFICACION],TABLE,Resultado,M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Resultado.tmdl,CLASIFICACION
COLUMN,Fact_Tracking[CLASIFICACION],VISUAL,critical_table,REPORT_PROJECTION,NS.Report\definition\pages\71af1998e2cb472d9799\visuals\critical_table\visual.json,Column: Fact_Tracking[CLASIFICACION]
COLUMN,Fact_Tracking[CLASIFICACION],VISUAL,critical_table,REPORT_PROJECTION,NS.Report\definition\pages\a1b2c3d4e5f6071829\visuals\critical_table\visual.json,Column: Fact_Tracking[CLASIFICACION]
COLUMN,Fact_Tracking[CLASIFICACION],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,CLASIFICACION
COLUMN,Fact_Tracking[CLASIFICACION],VISUAL,fa_clientes_recurrentes,REPORT_PROJECTION,NS.Report\definition\pages\a1b2c3d4e5f6071829\visuals\fa_clientes_recurrentes\visual.json,Column: Fact_Tracking[CLASIFICACION]
COLUMN,Fact_Tracking[CLASIFICACION],VISUAL,fa_permanencia_cd,REPORT_PROJECTION,NS.Report\definition\pages\a1b2c3d4e5f6071829\visuals\fa_permanencia_cd\visual.json,Column: Fact_Tracking[CLASIFICACION]
COLUMN,Fact_Tracking[CLASIFICACION],VISUAL,fa_vendedores_reincidentes,REPORT_PROJECTION,NS.Report\definition\pages\a1b2c3d4e5f6071829\visuals\fa_vendedores_reincidentes\visual.json,Column: Fact_Tracking[CLASIFICACION]
COLUMN,Fact_Tracking[CLASIFICACION],VISUAL,tbl_tracking,REPORT_PROJECTION,NS.Report\definition\pages\19a0c7f8d6e54b3a9210\visuals\tbl_tracking\visual.json,Column: Fact_Tracking[CLASIFICACION]
COLUMN,Fact_Tracking[CUMPLE_SLA_INTERNO],TABLE_OR_MEASURE_FILE,Medidas,DAX_OR_M_EXPLICIT,NS.SemanticModel\definition\tables\Medidas.tmdl,Fact_Tracking[CUMPLE_SLA_INTERNO]
COLUMN,Fact_Tracking[DIAS_CALENDARIO_SALDO],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,DIAS_CALENDARIO_SALDO
COLUMN,Fact_Tracking[DIAS_EN_ESTADO_DH],TABLE,Resultado,M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Resultado.tmdl,DIAS_EN_ESTADO_DH
COLUMN,Fact_Tracking[DIAS_EN_ESTADO_DH],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,DIAS_EN_ESTADO_DH
COLUMN,Fact_Tracking[DIAS_ESPERA_MANIFIESTO_DH],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,DIAS_ESPERA_MANIFIESTO_DH
COLUMN,Fact_Tracking[DIAS_HABILES_SALDO],TABLE_OR_MEASURE_FILE,Medidas,DAX_OR_M_EXPLICIT,NS.SemanticModel\definition\tables\Medidas.tmdl,Fact_Tracking[DIAS_HABILES_SALDO]
COLUMN,Fact_Tracking[DIAS_HABILES_SALDO],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,DIAS_HABILES_SALDO
COLUMN,Fact_Tracking[DIAS_HASTA_DESPACHO_DH],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,DIAS_HASTA_DESPACHO_DH
COLUMN,Fact_Tracking[DIAS_INTERNOS_DH],TABLE_OR_MEASURE_FILE,Medidas,DAX_OR_M_EXPLICIT,NS.SemanticModel\definition\tables\Medidas.tmdl,Fact_Tracking[DIAS_INTERNOS_DH]
COLUMN,Fact_Tracking[DIAS_INTERNOS_DH],TABLE,Resultado,M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Resultado.tmdl,DIAS_INTERNOS_DH
COLUMN,Fact_Tracking[DIAS_INTERNOS_DH],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,DIAS_INTERNOS_DH
COLUMN,Fact_Tracking[DIAS_INTERNOS_DH],VISUAL,tbl_tracking,REPORT_PROJECTION,NS.Report\definition\pages\19a0c7f8d6e54b3a9210\visuals\tbl_tracking\visual.json,Column: Fact_Tracking[DIAS_INTERNOS_DH]
COLUMN,Fact_Tracking[DIAS_POSTFACTURA_DH],TABLE_OR_MEASURE_FILE,Medidas,DAX_OR_M_EXPLICIT,NS.SemanticModel\definition\tables\Medidas.tmdl,Fact_Tracking[DIAS_POSTFACTURA_DH]
COLUMN,Fact_Tracking[DIAS_RESTANTES_DH],TABLE_OR_MEASURE_FILE,Medidas,DAX_OR_M_EXPLICIT,NS.SemanticModel\definition\tables\Medidas.tmdl,Fact_Tracking[DIAS_RESTANTES_DH]
COLUMN,Fact_Tracking[DIAS_RESTANTES_DH],TABLE,Resultado,M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Resultado.tmdl,DIAS_RESTANTES_DH
COLUMN,Fact_Tracking[DIAS_RESTANTES_DH],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,DIAS_RESTANTES_DH
COLUMN,Fact_Tracking[DIAS_RESTANTES_DH],VISUAL,tbl_tracking,REPORT_PROJECTION,NS.Report\definition\pages\19a0c7f8d6e54b3a9210\visuals\tbl_tracking\visual.json,Column: Fact_Tracking[DIAS_RESTANTES_DH]
COLUMN,Fact_Tracking[ESTADO_ACTUAL],TABLE,Dim_Pedido,M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Dim_Pedido.tmdl,ESTADO_ACTUAL
COLUMN,Fact_Tracking[ESTADO_ACTUAL],TABLE,Resultado,M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Resultado.tmdl,ESTADO_ACTUAL
COLUMN,Fact_Tracking[ESTADO_ACTUAL],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,ESTADO_ACTUAL
COLUMN,Fact_Tracking[ESTADO_ACTUAL],VISUAL,tbl_tracking,REPORT_PROJECTION,NS.Report\definition\pages\19a0c7f8d6e54b3a9210\visuals\tbl_tracking\visual.json,Column: Fact_Tracking[ESTADO_ACTUAL]
COLUMN,Fact_Tracking[ES_CERRADO],TABLE,Dim_Pedido,M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Dim_Pedido.tmdl,ES_CERRADO
COLUMN,Fact_Tracking[ES_CERRADO],TABLE_OR_MEASURE_FILE,Medidas,DAX_OR_M_EXPLICIT,NS.SemanticModel\definition\tables\Medidas.tmdl,Fact_Tracking[ES_CERRADO]
COLUMN,Fact_Tracking[ES_CERRADO],TABLE,Resultado,M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Resultado.tmdl,ES_CERRADO
COLUMN,Fact_Tracking[ES_CERRADO],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,ES_CERRADO
COLUMN,Fact_Tracking[EXCESO_SLA_INTERNO_DH],TABLE_OR_MEASURE_FILE,Medidas,DAX_OR_M_EXPLICIT,NS.SemanticModel\definition\tables\Medidas.tmdl,Fact_Tracking[EXCESO_SLA_INTERNO_DH]
COLUMN,Fact_Tracking[FECHA_ACTUALIZACION],TABLE_OR_MEASURE_FILE,Medidas,DAX_OR_M_EXPLICIT,NS.SemanticModel\definition\tables\Medidas.tmdl,Fact_Tracking[FECHA_ACTUALIZACION]
COLUMN,Fact_Tracking[FECHA_ACTUALIZACION],TABLE,Resultado,M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Resultado.tmdl,FECHA_ACTUALIZACION
COLUMN,Fact_Tracking[FECHA_ACTUALIZACION],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,FECHA_ACTUALIZACION
COLUMN,Fact_Tracking[FECHA_CIERRE],TABLE_OR_MEASURE_FILE,Medidas,DAX_OR_M_EXPLICIT,NS.SemanticModel\definition\tables\Medidas.tmdl,Fact_Tracking[FECHA_CIERRE]
COLUMN,Fact_Tracking[FECHA_CIERRE],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,FECHA_CIERRE
COLUMN,Fact_Tracking[FECHA_DESPACHO],TABLE_OR_MEASURE_FILE,Medidas,DAX_OR_M_EXPLICIT,NS.SemanticModel\definition\tables\Medidas.tmdl,Fact_Tracking[FECHA_DESPACHO]
COLUMN,Fact_Tracking[FECHA_DESPACHO],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,FECHA_DESPACHO
COLUMN,Fact_Tracking[FECHA_INICIO_ESTADO],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,FECHA_INICIO_ESTADO
COLUMN,Fact_Tracking[FECHA_MANIFIESTO],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,FECHA_MANIFIESTO
COLUMN,Fact_Tracking[FECHA_PRIMERA_FACTURA],TABLE_OR_MEASURE_FILE,Medidas,DAX_OR_M_EXPLICIT,NS.SemanticModel\definition\tables\Medidas.tmdl,Fact_Tracking[FECHA_PRIMERA_FACTURA]
COLUMN,Fact_Tracking[FECHA_PRIMERA_FACTURA],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,FECHA_PRIMERA_FACTURA
COLUMN,Fact_Tracking[FECHA_ULTIMA_FACTURA],TABLE_OR_MEASURE_FILE,Medidas,DAX_OR_M_EXPLICIT,NS.SemanticModel\definition\tables\Medidas.tmdl,Fact_Tracking[FECHA_ULTIMA_FACTURA]
COLUMN,Fact_Tracking[FECHA_ULTIMA_FACTURA],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,FECHA_ULTIMA_FACTURA
COLUMN,Fact_Tracking[HITO_ACTUAL],TABLE,Dim_Pedido,M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Dim_Pedido.tmdl,HITO_ACTUAL
COLUMN,Fact_Tracking[HITO_ACTUAL],TABLE,Resultado,M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Resultado.tmdl,HITO_ACTUAL
COLUMN,Fact_Tracking[HITO_ACTUAL],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,HITO_ACTUAL
COLUMN,Fact_Tracking[HITO_ACTUAL],VISUAL,tbl_tracking,REPORT_PROJECTION,NS.Report\definition\pages\19a0c7f8d6e54b3a9210\visuals\tbl_tracking\visual.json,Column: Fact_Tracking[HITO_ACTUAL]
COLUMN,Fact_Tracking[PED_CANAL_CODIGO],VISUAL,3b0d647a439385b325bd,REPORT_PROJECTION,NS.Report\definition\pages\71af1998e2cb472d9799\visuals\3b0d647a439385b325bd\visual.json,Column: Fact_Tracking[PED_CANAL_CODIGO]
COLUMN,Fact_Tracking[PED_CANAL_CODIGO],TABLE,Fact_Hitos_Operacionales,M_BRACKET+M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Fact_Hitos_Operacionales.tmdl,PED_CANAL_CODIGO
COLUMN,Fact_Tracking[PED_CANAL_CODIGO],TABLE,Resultado,M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Resultado.tmdl,PED_CANAL_CODIGO
COLUMN,Fact_Tracking[PED_CANAL_CODIGO],VISUAL,definition,REPORT_PROJECTION,NS.Report\definition\report.json,Column: Fact_Tracking[PED_CANAL_CODIGO]
COLUMN,Fact_Tracking[PED_CANAL_CODIGO],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,PED_CANAL_CODIGO
COLUMN,Fact_Tracking[PED_CIUDAD],TABLE,Fact_Hitos_Operacionales,M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Fact_Hitos_Operacionales.tmdl,PED_CIUDAD
COLUMN,Fact_Tracking[PED_CIUDAD],TABLE,Resultado,M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Resultado.tmdl,PED_CIUDAD
COLUMN,Fact_Tracking[PED_CIUDAD],CULTURE,es-ES,TRANSLATION_ONLY,NS.SemanticModel\definition\cultures\es-ES.tmdl,PED_CIUDAD
COLUMN,Fact_Tracking[PED_CODIGO_CLIENTE],TABLE,Fact_Hitos_Operacionales,M_OR_PYTHON_STRING,NS.SemanticModel\definition\tables\Fact_Hitos_Operacionales.tmdl,PED_CODIGO_CLIENTE
COLUMN,Fact_Tracking[PED_CODIGO_CLIENTE],TABLE_OR_MEASURE_FILE,Medidas,DAX_OR_M_EXPLICIT,NS.SemanticModel\definition\tables\Medidas.tmdl,Fact_Tracking[PED_CODIGO_CLIENTE]
